entertainment_352.txt,vera,drake,bafta,film,award,prize
entertainment_346.txt,abba,music,list,year,wealth
entertainment_347.txt,royale,bond,film,campbell,actor
entertainment_353.txt,roundabout,nostalgia,screen,version,magic,child,year,puppet,thunderbirds,cartoon
entertainment_384.txt,film,movie,weekend,number,robot
entertainment_179.txt,audience,bbc,january,viewer,desperate
entertainment_145.txt,super,bowl,jackson,song,year,tv
entertainment_151.txt,bbc,eminem,album,gig,friday
entertainment_186.txt,bbc,saturday,night,passport,spokeswoman
entertainment_192.txt,people,dinner,bbc,springer,job
entertainment_019.txt,slater,roberts,role,play,performance
entertainment_031.txt,den,figure,audience,eastenders,year
entertainment_025.txt,harry,potter,book,amazon,rowling
entertainment_233.txt,elvis,number,concert,week,birthday
entertainment_227.txt,london,year,station,christmas,day
entertainment_231.txt,music,radio,peel,dj,show
entertainment_225.txt,mccririck,stallone,bez,lush,big
entertainment_219.txt,clark,american,music,new,television
entertainment_033.txt,harry,film,scene,potter,dvd
entertainment_027.txt,idol,cowell,writer,work,book
entertainment_184.txt,pops,bbc,music,programme,audience
entertainment_190.txt,cyril,fletcher,tv,show,1950,fellow
entertainment_147.txt,newton,note,copyright,boys,sample
entertainment_153.txt,mtv,outkast,award,prize,singer,album,act
entertainment_386.txt,character,film,series,woman,wonder
entertainment_345.txt,picture,tabloid,magazine,weekly,spears
entertainment_351.txt,industry,workforce,woman,film,uk
entertainment_379.txt,film,tarantino,sequel,horror,line
entertainment_378.txt,hill,film,halloween,carpenter,comedy
entertainment_350.txt,film,dvd,ray,oscar,actor
entertainment_344.txt,charles,museum,recording,year,studio
entertainment_152.txt,tape,presley,nogar,album,auction
entertainment_146.txt,anthony,duet,husband,alicia,keys
entertainment_191.txt,tv,bbc,category,nomination,music
entertainment_185.txt,ceremony,award,actress,network,oscar
entertainment_026.txt,uk,gallery,visitor,number,figure
entertainment_032.txt,redford,sundance,festival,people,film,america
entertainment_218.txt,stern,station,radio,satellite,dj
entertainment_224.txt,actor,television,film,role,appearance
entertainment_230.txt,aaliyah,video,records,claim,singer
entertainment_294.txt,london,theatre,toronto,tolkien,canada,music
entertainment_280.txt,music,oscars,conti,director,orchestra,time,winner
entertainment_257.txt,hendrix,seattle,house,guitarist,museum
entertainment_243.txt,award,u2,band,prize,ceremony
entertainment_096.txt,singer,film,festival,life,michael
entertainment_082.txt,aviator,dicaprio,academy,evans,film,producer,mann
entertainment_069.txt,foxx,swank,actor,award,film
entertainment_055.txt,robot,titchmarsh,day,king,version
entertainment_041.txt,academy,film,gibson,year,christ
entertainment_109.txt,number,album,week,chart,release
entertainment_121.txt,band,brit,award,project,party
entertainment_135.txt,dre,dr,johnson,award,magazine
entertainment_323.txt,film,nomination,role,leigh,actress
entertainment_337.txt,dicaprio,film,career,award,year
entertainment_336.txt,film,war,festival,prize,documentary,world
entertainment_322.txt,reading,festival,maiden,event,day
entertainment_134.txt,korn,welch,rock,music,radio
entertainment_120.txt,marley,bob,world,time,africa
entertainment_108.txt,jackson,trial,juror,news,county
entertainment_040.txt,award,nomination,film,comedy,drama
entertainment_054.txt,film,mumbai,blast,court,release
entertainment_068.txt,film,actress,tautou,novel,movie
entertainment_083.txt,place,cage,week,treasure,film
entertainment_097.txt,film,moore,bush,drama,award,movie
entertainment_242.txt,presley,uk,number,elvis,rock
entertainment_256.txt,brit,music,joss,stone,soul,devon,dizzee,rascal,act,urban
entertainment_281.txt,minister,arkansas,nelly,number,jonesboro
entertainment_295.txt,dame,julie,stage,performance,theatre
entertainment_283.txt,festival,park,prodigy,stage,line
entertainment_297.txt,place,chart,taking,box,meet
entertainment_268.txt,sabbath,rock,album,list,band,osbourne,music
entertainment_240.txt,number,chart,release,presley,uk
entertainment_254.txt,jamelia,year,number,artist,music,song
entertainment_081.txt,oscars,winner,time,ceremony,oscar,people
entertainment_095.txt,film,golden,globe,star,actor,director,prize,actress,comedy,award
entertainment_042.txt,film,director,carmen,language,festival
entertainment_056.txt,brando,godfather,role,film,actor
entertainment_136.txt,christmas,chart,santa,element,number
entertainment_122.txt,dance,music,dj,cook,album,world,rio,atmosphere,zoe
entertainment_308.txt,film,actress,tautou,novel,movie
entertainment_334.txt,singer,film,festival,life,michael
entertainment_320.txt,holiff,concert,air,manager,music
entertainment_321.txt,uk,music,sale,market,album,year
entertainment_335.txt,film,number,niro,oscar,week
entertainment_309.txt,award,film,director,wong,inside
entertainment_123.txt,school,mcfadden,song,video,fogarty
entertainment_137.txt,ticket,card,eavis,event,passport
entertainment_057.txt,van,gogh,film,murder,fortuyn,death
entertainment_043.txt,davis,star,right,ossie,funeral
entertainment_094.txt,god,film,pullman,church,weitz,trilogy
entertainment_080.txt,pbs,tv,war,dirty,bbc
entertainment_255.txt,band,kasabian,leicester,rock,music,meighan,album
entertainment_241.txt,award,bbc,winner,album,radio
entertainment_269.txt,michael,film,life,pop,music
entertainment_296.txt,band,year,lightbody,patrol,awards
entertainment_282.txt,cent,game,interview,studio,star
entertainment_286.txt,goodrem,award,green,day,video
entertainment_292.txt,billy,actor,child,elliot,stage
entertainment_245.txt,wilson,band,factory,label,raw
entertainment_251.txt,award,devon,stone,band,muse,act
entertainment_279.txt,rapper,video,jail,murder,group
entertainment_084.txt,oscar,nominee,foxx,award,performance
entertainment_090.txt,film,scholl,day,leaflet,rothemund
entertainment_047.txt,berlin,hotel,rwanda,film,cheadle,genocide,rusesabagina
entertainment_053.txt,film,box,comedy,office,critic
entertainment_133.txt,super,bowl,jackson,song,year,tv
entertainment_127.txt,download,chart,music,sale,uk
entertainment_331.txt,award,film,return,director,bbc
entertainment_325.txt,bening,award,film,actress,role,hollywood,success
entertainment_319.txt,fuller,entertainment,company,music,pop
entertainment_318.txt,music,band,mackay,ferry,festival
entertainment_324.txt,actress,film,oscar,director,awards
entertainment_330.txt,india,star,film,douglas,films
entertainment_126.txt,number,chart,album,band,akon
entertainment_132.txt,year,album,outkast,band,music
entertainment_052.txt,lee,film,movie,student,university
entertainment_046.txt,japan,year,yen,movie,film
entertainment_091.txt,film,actor,award,actress,wine
entertainment_085.txt,film,india,priest,catholic,mumbai
entertainment_278.txt,chart,bpi,download,april,occ
entertainment_250.txt,tour,place,list,prince,album
entertainment_244.txt,edwards,disappearance,man,band,severn
entertainment_293.txt,brown,singer,smernicki,police,san
entertainment_287.txt,rem,glasgow,concert,ticket,park,music
entertainment_291.txt,u2,rock,band,guy,clapton,piano
entertainment_285.txt,chart,cent,week,single,album
entertainment_252.txt,mars,guitarist,mantooth,ex,girlfriend
entertainment_246.txt,lyric,man,warning,tour,sizzla
entertainment_093.txt,godzilla,star,hollywood,wars,fame
entertainment_087.txt,film,castle,howl,moving,miyazaki
entertainment_050.txt,willis,lawsuit,studios,injury,revolution
entertainment_044.txt,actor,davis,dee,film,right
entertainment_078.txt,aviator,hollywood,performance,oscars,million
entertainment_124.txt,melcher,beach,producer,manson,bruce
entertainment_130.txt,song,read,relief,singer,money
entertainment_118.txt,band,date,rem,sheffield,mills
entertainment_326.txt,nomination,film,documentary,fahrenheit,category,hitler
entertainment_332.txt,award,shrek,prize,film,voice
entertainment_333.txt,actor,scott,bond,bet,odd,star
entertainment_327.txt,kidman,photographer,order,paparazzo,sydney,action
entertainment_119.txt,kilgore,cash,carter,award,ring
entertainment_131.txt,government,kapranos,musician,state,music,band,industry,money,pop
entertainment_125.txt,band,album,brian,ceremony,mcfadden
entertainment_079.txt,film,award,return,director,bbc
entertainment_045.txt,film,jugnot,france,oscar,euros
entertainment_051.txt,swank,actor,award,film,foxx
entertainment_086.txt,bookmaker,star,actor,category,william,hill,odd
entertainment_092.txt,award,nomination,golden,foxx,globe
entertainment_247.txt,tour,spears,video,knee,company
entertainment_253.txt,brits,band,winner,music,prize,act,group,album,award,stone
entertainment_284.txt,chart,joel,radio,song,king,ross,music
entertainment_290.txt,music,uk,song,way,choice
entertainment_289.txt,visa,musician,act,market,form
entertainment_276.txt,doherty,stage,singer,guitarist,london
entertainment_262.txt,u2,number,band,rock,album,year,single,record,bono,paul
entertainment_048.txt,film,afi,news,trend,newscaster
entertainment_074.txt,sequel,film,ocean,number,roberts
entertainment_060.txt,carrey,number,film,snicket,lemony
entertainment_128.txt,gig,band,year,performance,place
entertainment_100.txt,year,fockers,day,box,office
entertainment_114.txt,doherty,bail,curfew,court,london
entertainment_302.txt,film,roberts,story,girl,version
entertainment_316.txt,depp,role,barrie,burton,film,child
entertainment_317.txt,festival,morrissey,meltdown,smith,star
entertainment_303.txt,film,production,uk,law,tax
entertainment_115.txt,rapper,snoop,woman,abc,company
entertainment_101.txt,festival,film,category,competition,actress
entertainment_129.txt,number,album,chart,success,rock
entertainment_061.txt,nair,vanity,film,thackeray,novel,fair,becky,sharp,witherspoon,india
entertainment_075.txt,film,nomination,award,vera,drake,year,winner,summer,love,director
entertainment_049.txt,film,number,niro,oscar,week
entertainment_263.txt,influence,charles,ray,artist,rock,music,jazz,country,r&b,song
entertainment_277.txt,production,film,austria,von,trapp,song
entertainment_288.txt,game,cent,people,feud,music
entertainment_249.txt,devon,award,stone,best,nomination
entertainment_261.txt,number,album,chart,success,rock
entertainment_275.txt,producers,award,mary,poppins,olivier,theatre,bennett,star,london,role
entertainment_088.txt,sequel,film,ocean,number,roberts
entertainment_063.txt,film,cesar,france,actor,jeunet
entertainment_077.txt,film,dvd,effect,wayne,gray
entertainment_117.txt,jay,company,def,jam,artist
entertainment_103.txt,download,chart,music,sale,uk
entertainment_329.txt,film,festival,submission,cinema,gogh
entertainment_315.txt,film,fockers,hoffman,year,craphouse
entertainment_301.txt,film,festival,comedy,sundance,director
entertainment_300.txt,bollywood,bernath,kisna,film,hindi,actor
entertainment_314.txt,academy,movie,day,guest,film,award,winner,ceremony,oscar,war
entertainment_328.txt,bookmaker,star,actor,category,william,hill,odd
entertainment_102.txt,film,festival,role,lewis,career
entertainment_116.txt,studio,music,album,paul,simon
entertainment_076.txt,film,christmas,box,day,office
entertainment_062.txt,award,film,director,screenplay,year
entertainment_089.txt,actor,robocop,o'herlihy,year,tv
entertainment_274.txt,presenter,deeley,saturday,morning,cd
entertainment_260.txt,aguilera,pop,number,year,uk
entertainment_248.txt,reggae,industry,concert,song,group,star,man,sizzla,murder,artist
entertainment_264.txt,charles,music,grammy,album,year,r&b,award,song,performance,rap
entertainment_270.txt,hendrix,guitar,fan,rock,stratocaster
entertainment_258.txt,singer,love,drug,case,ms,october
entertainment_099.txt,film,life,year,boy,award
entertainment_066.txt,year,hit,market,ticket,dergarabedian
entertainment_072.txt,office,alexander,oliver,stone,film
entertainment_112.txt,chart,uk,number,song,elvis
entertainment_106.txt,album,place,fears,poll,free
entertainment_310.txt,series,blackadder,robinson,tv,bbc
entertainment_304.txt,book,child,paver,wolf,scott
entertainment_338.txt,japan,year,yen,movie,film
entertainment_339.txt,star,actor,matrix,film,hollywood
entertainment_305.txt,stan,lee,man,superhero,spider,marvel,character,power,problem,hero
entertainment_311.txt,ronnies,star,corbett,people,barker
entertainment_107.txt,music,december,station,band,bbc
entertainment_113.txt,wal,mart,cd,word,label
entertainment_073.txt,film,dvd,ray,oscar,actor
entertainment_067.txt,award,film,cesar,paris,suburb
entertainment_098.txt,mythology,book,brown,hanks,howard
entertainment_259.txt,rapper,west,hip,hop,year,artist,jay,album,hit
entertainment_271.txt,music,piracy,industry,renner,germany,problem,cd
entertainment_265.txt,abba,band,london,faltskog,ulvaeus
entertainment_298.txt,spider,man,profit,lee,court,marvel
entertainment_273.txt,viotti,la,fenice,opera,massenet
entertainment_267.txt,festival,event,day,year,organiser
entertainment_071.txt,spacey,bosworth,premiere,film,sea,life,darin
entertainment_065.txt,film,miyazaki,country,year,taking
entertainment_059.txt,sky,awards,bbc,academy,year
entertainment_105.txt,band,pop,chart,artist,record
entertainment_111.txt,concert,money,crowd,sir,elton
entertainment_139.txt,singer,album,band,u2,star
entertainment_307.txt,rowlands,carry,film,year,theatre,london
entertainment_313.txt,change,department,show,role,commissioning
entertainment_312.txt,smith,comedy,woman,perry,place
entertainment_306.txt,film,festival,year,event,disaster,ticket,director,thai,golden
entertainment_138.txt,queen,rodgers,singer,tour,drummer
entertainment_110.txt,shakur,knight,car,parole,gang
entertainment_104.txt,benefit,concert,gig,glasgow,society
entertainment_058.txt,festival,film,kosslick,year,kevin
entertainment_064.txt,night,film,star,los,angeles,cate,director,eastwood
entertainment_070.txt,award,bafta,film,writer,child
entertainment_266.txt,music,download,bpi,single,sale
entertainment_272.txt,cast,film,producer,thoday,story
entertainment_299.txt,fry,film,guide,book,malkovich,adams
entertainment_229.txt,new,york,group,bbc,sound,music,act,band,uk,editor
entertainment_215.txt,award,tv,bank,alan,film
entertainment_201.txt,britain,tv,office,comedy,bbc,award,night,simpsons
entertainment_017.txt,prize,booker,author,world,milan
entertainment_003.txt,cast,film,producer,thoday,story
entertainment_188.txt,ice,celebrity,presenter,star,skater
entertainment_163.txt,tape,nogar,presley,song,rca
entertainment_177.txt,scoggin,beverly,theme,tune,singer
entertainment_349.txt,khan,year,norway,bombay,actress
entertainment_361.txt,spurlock,award,mcdonald,film,london
entertainment_375.txt,jackson,film,kite,court,star,ms,boy,prosecution
entertainment_374.txt,lee,film,adaptation,man,stan
entertainment_360.txt,film,lopez,star,actress,event
entertainment_348.txt,festival,film,kosslick,year,kevin
entertainment_176.txt,friends,series,sitcom,hbo,film
entertainment_162.txt,tour,place,list,prince,album
entertainment_189.txt,moment,victory,bbc,holmes,drama
entertainment_002.txt,concert,hans,christian,andersen,tale,new
entertainment_016.txt,hailey,age,child,pilot,flight,year,novel,book,wife
entertainment_200.txt,trial,natalie,row,janet,appleton
entertainment_214.txt,drama,bbc,supervolcano,adaptation,christmas
entertainment_228.txt,division,film,ian,curtis,widow,music,people
entertainment_202.txt,bbc,money,committee,freeview,service,parliament
entertainment_216.txt,audience,january,viewer,desperate,share
entertainment_028.txt,potter,warner,cuaron,film,movie
entertainment_014.txt,award,child,book,winner,year
entertainment_148.txt,music,copyright,school,industry,songwriter
entertainment_174.txt,series,group,itv,cowell,brookstein
entertainment_160.txt,song,aid,copy,band,apple
entertainment_376.txt,da,vinci,code,angels,louvre,langdon,demons,vatican,museum
entertainment_362.txt,film,schrader,producer,role,festival
entertainment_363.txt,nominee,year,box,office,academy
entertainment_377.txt,nominee,scorsese,prize,award,film,director,television
entertainment_161.txt,morrison,album,label,record,court
entertainment_175.txt,bowl,tv,charles,super,complaint
entertainment_149.txt,spector,clarkson,action,lana,lawyer
entertainment_015.txt,book,science,smith,mutant,leroi
entertainment_001.txt,tree,wentworth,tate,gallery,sculptor
entertainment_029.txt,film,pax,iraq,baghdad,saddam
entertainment_217.txt,tv,time,magazine,list,import
entertainment_203.txt,greer,brother,housemate,singer,series
entertainment_207.txt,tv,pasquale,monday,mcfadden,audience
entertainment_213.txt,tv,family,angola,programme,people
entertainment_005.txt,film,poppins,actress,mary,child
entertainment_011.txt,sale,postcard,artist,student,rca
entertainment_039.txt,aviator,dicaprio,academy,evans,film,producer,mann
entertainment_171.txt,indecency,fine,broadcaster,jackson,year
entertainment_165.txt,medium,morris,tv,eye,comedy
entertainment_159.txt,band,aid,song,record,africa
entertainment_373.txt,uk,nomination,award,film,oscar
entertainment_367.txt,award,film,oscars,news,rock,karger,industry,mike,people,aviator
entertainment_366.txt,buhecha,bollywood,dvd,film,cambridge
entertainment_372.txt,eastwood,scorsese,aviator,award,director,star,prize,ray,year,film
entertainment_158.txt,queen,rodgers,singer,tour,drummer
entertainment_164.txt,musician,auction,john,jazz,coltrane
entertainment_170.txt,eastenders,bbc,rating,series,tony
entertainment_038.txt,star,ceremony,film,award,actor
entertainment_010.txt,uganda,vagina,play,council,woman
entertainment_004.txt,book,year,judy,richard,sale
entertainment_212.txt,number,list,britain,year,little
entertainment_206.txt,mtv,osbournes,ozzy,osbourne,family
entertainment_210.txt,sky,series,muslims,drama,date
entertainment_204.txt,cosby,woman,charge,jr,allegation
entertainment_238.txt,portishead,album,barrow,bristol,band,singer
entertainment_012.txt,theatre,neeson,lyric,actor,week
entertainment_006.txt,actor,summer,actress,theatre,boys
entertainment_199.txt,indecency,viacom,show,fcc,stern
entertainment_166.txt,adoption,tv,fox,affiliate,man
entertainment_172.txt,contest,eurovision,song,history,broadcasting
entertainment_364.txt,comedy,movie,number,year,constantine
entertainment_370.txt,award,film,director,screenplay,writer
entertainment_358.txt,theatre,fox,swansea,actor,money
entertainment_359.txt,week,video,dvd,shrek,tale
entertainment_371.txt,film,oscar,action,arnold,uk
entertainment_365.txt,episode,csi,tarantino,mendelsohn,director
entertainment_173.txt,recipient,material,csi,murder,scene
entertainment_167.txt,gervais,script,flanimal,sitcom,stiller
entertainment_198.txt,film,keaveney,brookside,itv,anna
entertainment_007.txt,book,category,novel,life,guy
entertainment_013.txt,levy,whitbread,novel,prize,winner,award,life
entertainment_239.txt,fightstar,simpson,band,busted,student
entertainment_205.txt,fox,abc,nbc,action,network
entertainment_211.txt,channel,brookside,tv,culture,soap
bussines_117.txt,car,mercedes,profit,daimlerchrysler,euro,year
bussines_103.txt,marsh,year,charge,client,company
bussines_498.txt,china,bank,york,state,scandal
bussines_473.txt,bank,trust,standard,united,di
bussines_315.txt,united,s&n,mallya,venture,stake
bussines_301.txt,bank,libya,president,lockerbie,asset
bussines_467.txt,gm,quarter,profit,period,general
bussines_329.txt,price,sale,property,rate,year
bussines_507.txt,uk,quarter,ons,figure,growth,economist,recession,rate
bussines_261.txt,market,stock,week,disaster,insurance,cost,company,business,research,effect
bussines_275.txt,government,unemployment,figure,effect,number
bussines_249.txt,bush,budget,spending,cost,administration,oil,government,cut
bussines_088.txt,metlife,insurance,citigroup,distribution,business
bussines_063.txt,sale,store,consumer,january,securities
bussines_077.txt,china,yukos,russia,oil,rosneft,yugansk,cnpc
bussines_076.txt,job,bank,year,closure,west
bussines_062.txt,profit,multiplex,wembley,firm,project
bussines_089.txt,dollar,export,minister,snow,decision
bussines_248.txt,property,figure,house,price,quarter
bussines_274.txt,share,google,market,search,company
bussines_506.txt,santander,botin,bank,payment,spain
bussines_260.txt,asia,stock,impact,people,tourism,government,reconstruction
bussines_328.txt,deficit,budget,bush,dollar,military
bussines_300.txt,johnson,firm,heart,guidant,analyst
bussines_466.txt,fuel,airline,southwest,amr,quarter
bussines_472.txt,china,power,project,dam,yangtze,government
bussines_314.txt,yukos,auction,company,oil,baikal,group,gazprom,yugansk,sale,court
bussines_499.txt,china,aviation,oil,creditor,singapore,cao
bussines_102.txt,company,benin,titan,kerekou,official
bussines_116.txt,japan,company,daiwa,firm,smfg
bussines_100.txt,ebbers,sullivan,worldcom,company,finance
bussines_114.txt,ebbers,worldcom,sullivan,fraud,board
bussines_128.txt,qantas,half,cost,year,australia
bussines_464.txt,ebay,profit,analyst,share,year
bussines_302.txt,phytopharm,unilever,analyst,firm,plant
bussines_316.txt,lse,bid,euronext,london,stock,exchange,week,boerse,seifert
bussines_470.txt,savoy,fairmont,hotel,river,alwaleed
bussines_458.txt,parmalat,money,tanzi,prosecutor,company
bussines_289.txt,manufacturing,sector,year,bcc,export,rate,increase
bussines_510.txt,label,group,brand,lacroix,haute
bussines_276.txt,ntpc,share,power,india,government
bussines_262.txt,share,travel,firm,cost,market,currency,singapore
bussines_504.txt,world,forum,leader,uk,blair,people,issue,iraq,president,campaigner
bussines_074.txt,investment,turkcell,iran,firm,deal
bussines_060.txt,marsh,spitzer,investigation,executive,insurance
bussines_048.txt,parmalat,debt,company,creditor,share
bussines_049.txt,bmw,production,year,mini,car,factory,rover
bussines_061.txt,rate,work,record,month,quarter
bussines_075.txt,minister,jet,fuel,tax,world
bussines_263.txt,compensation,fsa,investor,firm,financial
bussines_505.txt,china,trade,japan,yen,growth
bussines_277.txt,turkey,year,government,imf,europe,decision,eu,euro,country,state
bussines_288.txt,ge,growth,ray,nbc,universal
bussines_459.txt,year,growth,deloitte,economy,slowdown
bussines_317.txt,christmas,shopper,sale,saturday,centre,people,shopping
bussines_471.txt,sri,lanka,reconstruction,peace,imf
bussines_465.txt,worldcom,ebbers,fraud,executive,telecom
bussines_303.txt,brazil,varig,government,country,airline
bussines_129.txt,ministry,rate,iraq,coverage,service
bussines_115.txt,profit,year,sale,drug,company
bussines_101.txt,bank,rate,economy,market,analyst
bussines_139.txt,people,figure,rate,panel,january
bussines_105.txt,aston,vantage,car,bez,company
bussines_111.txt,unilever,company,euro,share,structure,year,sale,product
bussines_449.txt,wal,mart,advert,group,benefit,drug,lilly,prozac,company,employee
bussines_307.txt,cairn,share,oil,tax,company,find,field,gammell
bussines_461.txt,parking,fee,beijing,car,road,team
bussines_475.txt,vivendi,bond,amf,complaint,jean,investor
bussines_313.txt,company,oil,contract,iraq,field
bussines_298.txt,fannie,mae,mortgage,earning,book
bussines_273.txt,dollar,debt,price,deficit,gap
bussines_501.txt,water,firm,suez,argentina,state,aguas,argentinas,tariff,government
bussines_267.txt,nasdaq,share,technology,stock,boom
bussines_059.txt,worldcom,accounting,ebbers,fraud,cooper
bussines_071.txt,beer,drink,year,profit,malt
bussines_065.txt,airline,eu,meeting,development,fuel
bussines_064.txt,lufthansa,bush,president,flight,lamberty
bussines_070.txt,circuit,city,firm,company,retailer
bussines_058.txt,plant,electrolux,europe,product,aycliffe
bussines_500.txt,eurotunnel,company,airline,passenger,sale
bussines_266.txt,company,russia,yukos,tax,author,government,taxis,stock,market,sibneft
bussines_272.txt,market,brazil,year,silva,policy,inflation
bussines_299.txt,yukos,bankruptcy,russia,auction,firm,tax,government
bussines_474.txt,virgin,blue,airline,year,profit
bussines_312.txt,company,bank,parmalat,institution,money
bussines_306.txt,sale,datum,november,ons,rise
bussines_460.txt,oracle,takeover,peoplesoft,company,staff
bussines_448.txt,foods,ahold,charge,retailer,vendor
bussines_110.txt,economy,growth,quarter,economist,price
bussines_104.txt,court,tobacco,firm,government,smoking,company
bussines_138.txt,oil,price,barrel,tuesday,dollar
bussines_112.txt,telecom,france,orange,service,equant
bussines_106.txt,brown,balls,rate,election,labour,pace
bussines_489.txt,citigroup,investigation,bond,bafin,prosecutor
bussines_338.txt,yili,company,milk,year,chairman
bussines_310.txt,year,quarter,nike,demand,business
bussines_476.txt,insurance,ncci,share,demand,company
bussines_462.txt,gm,earning,share,america,year
bussines_304.txt,bombardier,tellier,firm,company,share
bussines_258.txt,korea,economy,government,building,rate,effect
bussines_264.txt,lse,market,euronext,london,deutsche,boerse,clearstream
bussines_502.txt,region,gas,algeria,fuel,number
bussines_270.txt,oil,price,stock,winter,crude,energy,wednesday,supply
bussines_099.txt,sale,gm,car,vehicle,toyota
bussines_066.txt,confidence,february,economy,ifo,rate
bussines_072.txt,bank,economy,debt,card,year
bussines_073.txt,germany,economy,quarter,year,rate
bussines_067.txt,fao,subsidy,trade,country,nation,product
bussines_098.txt,economy,economic,growth,eurozone,forecast
bussines_271.txt,listing,club,stadium,season,year
bussines_265.txt,marsh,insurance,transaction,company,spitzer
bussines_503.txt,india,profit,increase,sale,car
bussines_259.txt,export,performance,venezuela,economy,region
bussines_463.txt,district,december,market,area,price
bussines_305.txt,law,lula,worker,creditor,bank
bussines_311.txt,claim,disaster,attack,catastrophe,year
bussines_477.txt,jp,morgan,slavery,bank,citizens
bussines_339.txt,india,airline,deccan,air,government
bussines_488.txt,deficit,year,budget,cost,president
bussines_107.txt,imf,liberia,government,election,authority
bussines_113.txt,commission,phone,operator,vodafone,company
bussines_174.txt,power,dam,project,demand,yuan
bussines_160.txt,fiat,gm,firm,euro,loss
bussines_148.txt,gm,engine,fiat,cylinder,union
bussines_389.txt,bank,government,egypt,sector,investor
bussines_376.txt,euro,dollar,market,exchange,chicago
bussines_410.txt,mercedes,sale,chrysler,smart,daimlerchrysler
bussines_404.txt,cost,continental,wage,year,filing
bussines_362.txt,cash,card,plastic,apacs,carroll
bussines_438.txt,rate,bank,market,consumer,manufacturing,christmas,economy,economist
bussines_202.txt,mci,shareholder,phone,verizon,company
bussines_216.txt,nissan,ghosn,charge,renault,shiga,executive
bussines_014.txt,telegraph,newspaper,journalist,redundancy,colour
bussines_028.txt,energy,demand,iea,oil,barrel
bussines_029.txt,land,state,government,agroflora,farm,country
bussines_015.txt,air,passenger,flight,compensation,airline,european,association
bussines_001.txt,sale,warner,profit,timewarner,year,internet,aol
bussines_217.txt,ukraine,country,president,viktor,yushchenko,eu,trade,minister,law
bussines_203.txt,deutsche,tci,investor,shareholder,atticus
